"","spp","CommonName","Source","PrimerNote","Country","Site","lat","lon","stockid","CollectionYear","NumMarkers","MarkerName","CrossSpp","n","Repeat","He","Hese","file","maxlength","fecundity","fecundity_mean","reproductionmode","fertilization","class","order","family","genus","species","maturityage","adultlifespan","generationtime"
"66","Brevoortia patronus","Gulf menhaden","Lynch et al. 2010 Fish Bull","0","USA","Gulf of Mexico (Galveston, TX and Cameron, LA)","29.64032"," -93.90655","MENATGM","2006-2007"," 1","AsaD055","1.00"," 45.0"," 4.000000","0.91200000",NA,"ppdat"," 35.0","c(14500, 51400, 152000)","  72633.33","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","patronus"," 2.9011055"," 8.116799","8.081479e+01"
"67","Brevoortia patronus","Gulf menhaden","Lynch et al. 2010 Fish Bull","0","USA","Gulf of Mexico (Galveston, TX and Cameron, LA)","29.64032"," -93.90655","MENATGM","2006-2007"," 1","SarBH04","1.00"," 44.0"," 2.000000","0.44200000",NA,"ppdat"," 35.0","c(14500, 51400, 152000)","  72633.33","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","patronus"," 2.9011055"," 8.116799","8.081479e+01"
"68","Brevoortia patronus","Gulf menhaden","Lynch et al. 2010 Fish Bull","0","USA","Gulf of Mexico (Galveston, TX and Cameron, LA)","29.64032"," -93.90655","MENATGM","2006-2007"," 1","Aa16","1.00"," 49.0"," 2.000000","0.44800000",NA,"ppdat"," 35.0","c(14500, 51400, 152000)","  72633.33","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","patronus"," 2.9011055"," 8.116799","8.081479e+01"
"69","Brevoortia smithi","Yellowfin menhaden","Anderson & Karel (2013) Fish. Bull. 112:71-81","0","USA","Charlotte Harbor","26.95565"," -82.05586",NA,"2002-2004"," 1","Bp017","1.00"," 19.0"," 4.000000","0.19300000",NA,"msats301"," 33.0",NA,NA,"dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","smithi"," 2.6268634"," 7.691363","9.341375e+01"
"70","Brevoortia smithi","Yellowfin menhaden","Anderson & Karel (2013) Fish. Bull. 112:71-81","0","USA","Charlotte Harbor","26.95565"," -82.05586",NA,"2002-2004"," 1","Bp121","1.00"," 19.0"," 4.000000","0.70000000",NA,"msats301"," 33.0",NA,NA,"dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","smithi"," 2.6268634"," 7.691363","9.341375e+01"
"71","Brevoortia smithi","Yellowfin menhaden","Anderson & Karel (2013) Fish. Bull. 112:71-81","0","USA","Charlotte Harbor","26.95565"," -82.05586",NA,"2002-2004"," 1","Bp221","1.00"," 19.0"," 3.000000","0.32300000",NA,"msats301"," 33.0",NA,NA,"dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","smithi"," 2.6268634"," 7.691363","9.341375e+01"
"72","Brevoortia smithi","Yellowfin menhaden","Anderson & Karel (2013) Fish. Bull. 112:71-81","0","USA","Charlotte Harbor","26.95565"," -82.05586",NA,"2002-2004"," 1","Bp230","1.00"," 19.0"," 3.000000","0.69300000",NA,"msats301"," 33.0",NA,NA,"dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","smithi"," 2.6268634"," 7.691363","9.341375e+01"
"73","Brevoortia smithi","Yellowfin menhaden","Anderson & Karel (2013) Fish. Bull. 112:71-81","0","USA","Charlotte Harbor","26.95565"," -82.05586",NA,"2002-2004"," 1","Bp239","1.00"," 19.0"," 3.000000","0.66000000",NA,"msats301"," 33.0",NA,NA,"dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","smithi"," 2.6268634"," 7.691363","9.341375e+01"
"74","Brevoortia smithi","Yellowfin menhaden","Anderson & Karel (2013) Fish. Bull. 112:71-81","0","USA","Charlotte Harbor","26.95565"," -82.05586",NA,"2002-2004"," 1","Bp275","1.00"," 19.0"," 6.000000","0.39800000",NA,"msats301"," 33.0",NA,NA,"dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","smithi"," 2.6268634"," 7.691363","9.341375e+01"
"75","Brevoortia smithi","Yellowfin menhaden","Anderson & Karel (2013) Fish. Bull. 112:71-81","0","USA","Charlotte Harbor","26.95565"," -82.05586",NA,"2002-2004"," 1","Bp473","1.00"," 19.0"," 4.000000","0.47900000",NA,"msats301"," 33.0",NA,NA,"dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","smithi"," 2.6268634"," 7.691363","9.341375e+01"
"76","Brevoortia smithi","Yellowfin menhaden","Anderson & Karel (2013) Fish. Bull. 112:71-81","0","USA","Charlotte Harbor","26.95565"," -82.05586",NA,"2002-2004"," 1","Bp531","1.00"," 19.0"," 3.000000","0.59900000",NA,"msats301"," 33.0",NA,NA,"dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","smithi"," 2.6268634"," 7.691363","9.341375e+01"
"77","Brevoortia smithi","Yellowfin menhaden","Lynch 2008 Thesis (W&M)","0","USA","West Florida","30.22110"," -86.33423",NA,"2006-2007"," 1","Aa16","1.00"," 24.0"," 2.000000","0.32500000",NA,"msats304"," 33.0",NA,NA,"dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","smithi"," 2.6268634"," 7.691363","9.341375e+01"
"78","Brevoortia smithi","Yellowfin menhaden","Lynch 2008 Thesis (W&M)","0","USA","West Florida","30.22110"," -86.33423",NA,"2006-2007"," 1","Asa16","1.00"," 24.0"," 3.000000","0.58200000",NA,"msats304"," 33.0",NA,NA,"dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","smithi"," 2.6268634"," 7.691363","9.341375e+01"
"79","Brevoortia smithi","Yellowfin menhaden","Lynch 2008 Thesis (W&M)","0","USA","West Florida","30.22110"," -86.33423",NA,"2006-2007"," 1","Asa2","1.00"," 24.0"," 3.000000","0.11700000",NA,"msats304"," 33.0",NA,NA,"dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","smithi"," 2.6268634"," 7.691363","9.341375e+01"
"80","Brevoortia smithi","Yellowfin menhaden","Lynch 2008 Thesis (W&M)","0","USA","West Florida","30.22110"," -86.33423",NA,"2006-2007"," 1","AsaC334","1.00"," 17.0"," 4.000000","0.59500000",NA,"msats304"," 33.0",NA,NA,"dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","smithi"," 2.6268634"," 7.691363","9.341375e+01"
"81","Brevoortia smithi","Yellowfin menhaden","Lynch 2008 Thesis (W&M)","0","USA","West Florida","30.22110"," -86.33423",NA,"2006-2007"," 1","AsaD055","1.00"," 24.0"," 4.000000","0.88300000",NA,"msats304"," 33.0",NA,NA,"dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","smithi"," 2.6268634"," 7.691363","9.341375e+01"
"82","Brevoortia smithi","Yellowfin menhaden","Lynch 2008 Thesis (W&M)","0","USA","West Florida","30.22110"," -86.33423",NA,"2006-2007"," 1","SarBH04","1.00"," 24.0"," 2.000000","0.30700000",NA,"msats304"," 33.0",NA,NA,"dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","smithi"," 2.6268634"," 7.691363","9.341375e+01"
"83","Brevoortia tyrannus","Atlantic menhaden","Anderson & Karel 2007 J Fish Bio","0","USA","Maine","43.99282"," -68.99597","MENATLAN",""," 5","","1.00"," 10.0"," 3.400000","0.63284208",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"84","Brevoortia tyrannus","Atlantic menhaden","Anderson & Karel 2007 J Fish Bio","0","USA","Maine","43.99282"," -68.99597","MENATLAN",""," 5","","1.00"," 10.0"," 3.400000","0.59613543",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"85","Brevoortia tyrannus","Atlantic menhaden","Anderson & Karel 2007 J Fish Bio","0","USA","Maine","43.99282"," -68.99597","MENATLAN",""," 5","","1.00"," 10.0"," 3.400000","0.57558321",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"86","Brevoortia tyrannus","Atlantic menhaden","Anderson & Karel 2007 J Fish Bio","0","USA","Maine","43.99282"," -68.99597","MENATLAN",""," 5","","1.00"," 10.0"," 3.400000","0.67463195",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"87","Brevoortia tyrannus","Atlantic menhaden","Anderson & Karel 2007 J Fish Bio","0","USA","Maine","43.99282"," -68.99597","MENATLAN",""," 5","","1.00"," 10.0"," 3.400000","0.41139911",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"88","Brevoortia tyrannus","Atlantic menhaden","Anderson & Karel 2007 J Fish Bio","0","USA","North Carolina","34.66936"," -76.80702","MENATLAN",""," 5","","1.00"," 20.0"," 3.400000","0.54555239",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"89","Brevoortia tyrannus","Atlantic menhaden","Anderson & Karel 2007 J Fish Bio","0","USA","North Carolina","34.66936"," -76.80702","MENATLAN",""," 5","","1.00"," 20.0"," 3.400000","0.74810768",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"90","Brevoortia tyrannus","Atlantic menhaden","Anderson & Karel 2007 J Fish Bio","0","USA","North Carolina","34.66936"," -76.80702","MENATLAN",""," 5","","1.00"," 20.0"," 3.400000","0.35497120",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"91","Brevoortia tyrannus","Atlantic menhaden","Anderson & Karel 2007 J Fish Bio","0","USA","North Carolina","34.66936"," -76.80702","MENATLAN",""," 5","","1.00"," 20.0"," 3.400000","0.08117475",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"92","Brevoortia tyrannus","Atlantic menhaden","Anderson & Karel 2007 J Fish Bio","0","USA","North Carolina","34.66936"," -76.80702","MENATLAN",""," 5","","1.00"," 20.0"," 3.400000","0.46390842",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"93","Brevoortia tyrannus","Atlantic menhaden","Anderson & Karel 2007 J Fish Bio","0","USA","Virginia","36.79279"," -75.92674","MENATLAN",""," 5","","1.00"," 10.0"," 3.400000","0.45249383",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"94","Brevoortia tyrannus","Atlantic menhaden","Anderson & Karel 2007 J Fish Bio","0","USA","Virginia","36.79279"," -75.92674","MENATLAN",""," 5","","1.00"," 10.0"," 3.400000","0.43018606",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"95","Brevoortia tyrannus","Atlantic menhaden","Anderson & Karel 2007 J Fish Bio","0","USA","Virginia","36.79279"," -75.92674","MENATLAN",""," 5","","1.00"," 10.0"," 3.400000","0.50031007",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"96","Brevoortia tyrannus","Atlantic menhaden","Anderson & Karel 2007 J Fish Bio","0","USA","Virginia","36.79279"," -75.92674","MENATLAN",""," 5","","1.00"," 10.0"," 3.400000","0.66127361",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"97","Brevoortia tyrannus","Atlantic menhaden","Anderson & Karel 2007 J Fish Bio","0","USA","Virginia","36.79279"," -75.92674","MENATLAN",""," 5","","1.00"," 10.0"," 3.400000","1.00000000",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"98","Brevoortia tyrannus","Atlantic menhaden","Lynch et al. 2010 Fish Bull","0","USA","Chesapeake Bay (Gloucester Point, VA)","37.77642"," -76.09368","MENATLAN","2006-2007"," 1","AsaB020","1.00","115.0"," 3.000000","0.88800000",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"99","Brevoortia tyrannus","Atlantic menhaden","Lynch et al. 2010 Fish Bull","0","USA","Chesapeake Bay (Gloucester Point, VA)","37.77642"," -76.09368","MENATLAN","2006-2007"," 1","SarBH04","1.00","110.0"," 2.000000","0.73800000",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"100","Brevoortia tyrannus","Atlantic menhaden","Lynch et al. 2010 Fish Bull","0","USA","Chesapeake Bay (Gloucester Point, VA)","37.77642"," -76.09368","MENATLAN","2006-2007"," 1","Asa4","1.00","101.0"," 3.000000","0.82500000",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"101","Brevoortia tyrannus","Atlantic menhaden","Lynch et al. 2010 Fish Bull","0","USA","Chesapeake Bay (Gloucester Point, VA)","37.77642"," -76.09368","MENATLAN","2006-2007"," 1","Asa2","1.00","113.0"," 3.000000","0.64900000",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"102","Brevoortia tyrannus","Atlantic menhaden","Lynch et al. 2010 Fish Bull","0","USA","Chesapeake Bay (Gloucester Point, VA)","37.77642"," -76.09368","MENATLAN","2006-2007"," 1","AsaD055","1.00","112.0"," 4.000000","0.91200000",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"103","Brevoortia tyrannus","Atlantic menhaden","Lynch et al. 2010 Fish Bull","0","USA","Chesapeake Bay (Gloucester Point, VA)","37.77642"," -76.09368","MENATLAN","2006-2007"," 1","AsaC334","1.00","113.0"," 4.000000","0.63800000",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"104","Brevoortia tyrannus","Atlantic menhaden","Lynch et al. 2010 Fish Bull","0","USA","Chesapeake Bay (Gloucester Point, VA)","37.77642"," -76.09368","MENATLAN","2006-2007"," 1","Aa16","1.00","116.0"," 2.000000","0.62900000",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"105","Brevoortia tyrannus","Atlantic menhaden","Lynch et al. 2010 Fish Bull","0","USA","Mid-Atlantic (Pennsville and Oakwood Beach, NJ)","40.45114"," -73.82804","MENATLAN","2006-2007"," 1","Asa2","1.00"," 50.0"," 3.000000","0.65900000",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"106","Brevoortia tyrannus","Atlantic menhaden","Lynch et al. 2010 Fish Bull","0","USA","Mid-Atlantic (Pennsville and Oakwood Beach, NJ)","40.45114"," -73.82804","MENATLAN","2006-2007"," 1","Asa4","1.00"," 47.0"," 3.000000","0.83900000",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"107","Brevoortia tyrannus","Atlantic menhaden","Lynch et al. 2010 Fish Bull","0","USA","Mid-Atlantic (Pennsville and Oakwood Beach, NJ)","40.45114"," -73.82804","MENATLAN","2006-2007"," 1","AsaB020","1.00"," 49.0"," 3.000000","0.90200000",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"108","Brevoortia tyrannus","Atlantic menhaden","Lynch et al. 2010 Fish Bull","0","USA","Mid-Atlantic (Pennsville and Oakwood Beach, NJ)","40.45114"," -73.82804","MENATLAN","2006-2007"," 1","Aa16","1.00"," 50.0"," 2.000000","0.62500000",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"109","Brevoortia tyrannus","Atlantic menhaden","Lynch et al. 2010 Fish Bull","0","USA","Mid-Atlantic (Pennsville and Oakwood Beach, NJ)","40.45114"," -73.82804","MENATLAN","2006-2007"," 1","SarBH04","1.00"," 49.0"," 2.000000","0.75900000",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"110","Brevoortia tyrannus","Atlantic menhaden","Lynch et al. 2010 Fish Bull","0","USA","Mid-Atlantic (Pennsville and Oakwood Beach, NJ)","40.45114"," -73.82804","MENATLAN","2006-2007"," 1","Asa16","1.00"," 50.0"," 3.000000","0.87700000",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"111","Brevoortia tyrannus","Atlantic menhaden","Lynch et al. 2010 Fish Bull","0","USA","Mid-Atlantic (Pennsville and Oakwood Beach, NJ)","40.45114"," -73.82804","MENATLAN","2006-2007"," 1","AsaC334","1.00"," 51.0"," 4.000000","0.43600000",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"112","Brevoortia tyrannus","Atlantic menhaden","Lynch et al. 2010 Fish Bull","0","USA","Mid-Atlantic (Pennsville and Oakwood Beach, NJ)","40.45114"," -73.82804","MENATLAN","2006-2007"," 1","AsaD055","1.00"," 36.0"," 4.000000","0.91700000",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"113","Brevoortia tyrannus","Atlantic menhaden","Lynch et al. 2010 Fish Bull","0","USA","New England (Gloucester, MA)","42.40710"," -70.61048","MENATLAN","2006-2007"," 1","Aa16","1.00"," 47.0"," 2.000000","0.70900000",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"114","Brevoortia tyrannus","Atlantic menhaden","Lynch et al. 2010 Fish Bull","0","USA","New England (Gloucester, MA)","42.40710"," -70.61048","MENATLAN","2006-2007"," 1","Asa2","1.00"," 44.0"," 3.000000","0.60000000",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"115","Brevoortia tyrannus","Atlantic menhaden","Lynch et al. 2010 Fish Bull","0","USA","New England (Gloucester, MA)","42.40710"," -70.61048","MENATLAN","2006-2007"," 1","Asa4","1.00"," 44.0"," 3.000000","0.72200000",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"116","Brevoortia tyrannus","Atlantic menhaden","Lynch et al. 2010 Fish Bull","0","USA","New England (Gloucester, MA)","42.40710"," -70.61048","MENATLAN","2006-2007"," 1","AsaC334","1.00"," 49.0"," 4.000000","0.59300000",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"117","Brevoortia tyrannus","Atlantic menhaden","Lynch et al. 2010 Fish Bull","0","USA","New England (Gloucester, MA)","42.40710"," -70.61048","MENATLAN","2006-2007"," 1","AsaD055","1.00"," 44.0"," 4.000000","0.90700000",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
"118","Brevoortia tyrannus","Atlantic menhaden","Lynch et al. 2010 Fish Bull","0","USA","New England (Gloucester, MA)","42.40710"," -70.61048","MENATLAN","2006-2007"," 1","AsaB020","1.00"," 47.0"," 3.000000","0.89400000",NA,"ppdat"," 50.0","38000","  38000.00","dioecism","external","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus"," 3.2746538","10.363442","1.848190e+02"
